bucket,key,source_id,exchange,company_id,company_name,filing_date,filing_type,title
pdfs-128638789653,hkex/00001/2012/08/16/1484196.pdf,1484196,HKEX,00001,CKH HOLDINGS,2012-08-16,Financial Statements,INTERIM REPORT 2012
pdfs-128638789653,hkex/00001/2012/08/16/1484253.pdf,1484253,HKEX,00001,CKH HOLDINGS,2012-08-16,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2012/08/16/1484280.pdf,1484280,HKEX,00001,CKH HOLDINGS,2012-08-16,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2012/08/02/1475441.pdf,1475441,HKEX,00001,CKH HOLDINGS,2012-08-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JULY, 2012"
pdfs-128638789653,hkex/00001/2012/08/02/1475251.pdf,1475251,HKEX,00001,CKH HOLDINGS,2012-08-02,Announcements and Notices,INTERIM RESULTS FOR 2012
pdfs-128638789653,hkex/00001/2012/07/25/1469131.pdf,1469131,HKEX,00001,CKH HOLDINGS,2012-07-25,Announcements and Notices,CONNECTED TRANSACTION - FORMATION OF A JOINT VENTURE
pdfs-128638789653,hkex/00001/2012/07/09/1461559.pdf,1461559,HKEX,00001,CKH HOLDINGS,2012-07-09,Debt and Structured Products,"NOTICE OF LISTING ON THE STOCK EXCHANGE OF HONG KONG LIMITED - HK$1,000,000,000 5.25% GUARANTEED SENIOR PERPETUAL SECURITIES"
pdfs-128638789653,hkex/00001/2012/07/04/1458597.pdf,1458597,HKEX,00001,CKH HOLDINGS,2012-07-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH JUNE, 2012"
pdfs-128638789653,hkex/00001/2012/06/29/1455005.pdf,1455005,HKEX,00001,CKH HOLDINGS,2012-06-29,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2012/06/21/1450340.pdf,1450340,HKEX,00001,CKH HOLDINGS,2012-06-21,Debt and Structured Products,"NOTICE OF LISTING ON THE STOCK EXCHANGE OF HONG KONG LIMITED - U.S.$500,000,000 FLOATING RATE NOTES DUE 2015 (REPUBLISHED)"
pdfs-128638789653,hkex/00001/2012/06/15/1448280.pdf,1448280,HKEX,00001,CKH HOLDINGS,2012-06-15,Debt and Structured Products,"NOTICE OF LISTING ON THE STOCK EXCHANGE OF HONG KONG LIMITED - U.S.$500,000,000 FLOATING RATE NOTES DUE 2015"
pdfs-128638789653,hkex/00001/2012/06/05/1442882.pdf,1442882,HKEX,00001,CKH HOLDINGS,2012-06-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MAY, 2012"
pdfs-128638789653,hkex/00001/2012/05/25/1435227.pdf,1435227,HKEX,00001,CKH HOLDINGS,2012-05-25,Announcements and Notices,"ANNUAL GENERAL MEETING HELD ON 25TH MAY, 2012 - POLL RESULTS"
pdfs-128638789653,hkex/00001/2012/05/03/1422202.pdf,1422202,HKEX,00001,CKH HOLDINGS,2012-05-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH APRIL, 2012"
pdfs-128638789653,hkex/00001/2012/04/10/1403911.pdf,1403911,HKEX,00001,CKH HOLDINGS,2012-04-10,Circulars,"PROPOSED ELECTION OF DIRECTORS AT THE ANNUAL GENERAL MEETING, PROPOSED APPOINTMENT OF NEW AUDITOR, PROPOSED GENERAL MANDATES TO ISSUE NEW SHARES AND REPURCHASE SHARES AND NOTICE OF ANNUAL GENERAL MEETING"
pdfs-128638789653,hkex/00001/2012/04/10/1404031.pdf,1404031,HKEX,00001,CKH HOLDINGS,2012-04-10,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2012/04/10/1404055.pdf,1404055,HKEX,00001,CKH HOLDINGS,2012-04-10,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
pdfs-128638789653,hkex/00001/2012/04/10/1403987.pdf,1403987,HKEX,00001,CKH HOLDINGS,2012-04-10,Circulars,"NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF (1) ANNUAL REPORT 2011, (2) CIRCULAR DATED 11TH APRIL, 2012, (3) AGM NOTICE, AND (4) PROXY FORM"
pdfs-128638789653,hkex/00001/2012/04/10/1403993.pdf,1403993,HKEX,00001,CKH HOLDINGS,2012-04-10,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2012/04/10/1403921.pdf,1403921,HKEX,00001,CKH HOLDINGS,2012-04-10,Proxy Forms,PROXY FORM
pdfs-128638789653,hkex/00001/2012/04/10/1403837.pdf,1403837,HKEX,00001,CKH HOLDINGS,2012-04-10,Financial Statements,ANNUAL REPORT 2011
pdfs-128638789653,hkex/00001/2012/04/10/1403690.pdf,1403690,HKEX,00001,CKH HOLDINGS,2012-04-10,Announcements and Notices,PROPOSED APPOINTMENT OF NEW AUDITOR
pdfs-128638789653,hkex/00001/2012/04/10/1404014.pdf,1404014,HKEX,00001,CKH HOLDINGS,2012-04-10,Circulars,"NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF (1) ANNUAL REPORT 2011, (2) CIRCULAR DATED 11TH APRIL, 2012, (3) AGM NOTICE, AND (4) PROXY FORM"
pdfs-128638789653,hkex/00001/2012/04/03/1400839.pdf,1400839,HKEX,00001,CKH HOLDINGS,2012-04-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MARCH, 2012"
pdfs-128638789653,hkex/00001/2012/03/29/1385313.pdf,1385313,HKEX,00001,CKH HOLDINGS,2012-03-29,Announcements and Notices,ANNUAL RESULTS FOR 2011
pdfs-128638789653,hkex/00001/2012/03/19/1373479.pdf,1373479,HKEX,00001,CKH HOLDINGS,2012-03-19,Announcements and Notices,LIST OF DIRECTORS AND THEIR ROLES AND FUNCTIONS
pdfs-128638789653,hkex/00001/2012/03/19/1373465.pdf,1373465,HKEX,00001,CKH HOLDINGS,2012-03-19,Constitutional Documents,MEMORANDUM AND ARTICLES OF ASSOCIATION
pdfs-128638789653,hkex/00001/2012/03/02/1362525.pdf,1362525,HKEX,00001,CKH HOLDINGS,2012-03-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 29TH FEBRUARY, 2012"
pdfs-128638789653,hkex/00001/2012/02/06/1350178.pdf,1350178,HKEX,00001,CKH HOLDINGS,2012-02-06,Announcements and Notices,TERMS OF REFERENCE OF THE AUDIT COMMITTEE
pdfs-128638789653,hkex/00001/2012/02/06/1350205.pdf,1350205,HKEX,00001,CKH HOLDINGS,2012-02-06,Announcements and Notices,TERMS OF REFERENCE OF THE REMUNERATION COMMITTEE
pdfs-128638789653,hkex/00001/2012/02/02/1347833.pdf,1347833,HKEX,00001,CKH HOLDINGS,2012-02-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JANUARY, 2012"
pdfs-128638789653,hkex/00001/2012/01/06/1337265.pdf,1337265,HKEX,00001,CKH HOLDINGS,2012-01-06,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2012/01/04/1335245.pdf,1335245,HKEX,00001,CKH HOLDINGS,2012-01-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST DECEMBER, 2011"
pdfs-128638789653,hkex/00001/2011/12/02/1320896.pdf,1320896,HKEX,00001,CKH HOLDINGS,2011-12-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH NOVEMBER, 2011"
pdfs-128638789653,hkex/00001/2011/11/02/1304024.pdf,1304024,HKEX,00001,CKH HOLDINGS,2011-11-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST OCTOBER, 2011"
pdfs-128638789653,hkex/00001/2011/10/04/1289604.pdf,1289604,HKEX,00001,CKH HOLDINGS,2011-10-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH SEPTEMBER, 2011"
pdfs-128638789653,hkex/00001/2011/09/06/1273539.pdf,1273539,HKEX,00001,CKH HOLDINGS,2011-09-06,Debt and Structured Products,"NOTICE OF LISTING ON THE STOCK EXCHANGE OF HONG KONG LIMITED - U.S.$2,000,000,000 EURO MEDIUM TERM NOTE PROGRAMME"
pdfs-128638789653,hkex/00001/2011/09/02/1271834.pdf,1271834,HKEX,00001,CKH HOLDINGS,2011-09-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST AUGUST, 2011"
pdfs-128638789653,hkex/00001/2011/08/18/1261468.pdf,1261468,HKEX,00001,CKH HOLDINGS,2011-08-18,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2011/08/18/1261492.pdf,1261492,HKEX,00001,CKH HOLDINGS,2011-08-18,Circulars,NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF INTERIM REPORT 2011
pdfs-128638789653,hkex/00001/2011/08/18/1261504.pdf,1261504,HKEX,00001,CKH HOLDINGS,2011-08-18,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2011/08/18/1261388.pdf,1261388,HKEX,00001,CKH HOLDINGS,2011-08-18,Financial Statements,INTERIM REPORT 2011
pdfs-128638789653,hkex/00001/2011/08/18/1261428.pdf,1261428,HKEX,00001,CKH HOLDINGS,2011-08-18,Circulars,NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF INTERIM REPORT 2011
pdfs-128638789653,hkex/00001/2011/08/04/1251917.pdf,1251917,HKEX,00001,CKH HOLDINGS,2011-08-04,Announcements and Notices,INTERIM RESULTS FOR 2011
pdfs-128638789653,hkex/00001/2011/08/02/1250344.pdf,1250344,HKEX,00001,CKH HOLDINGS,2011-08-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JULY, 2011"
pdfs-128638789653,hkex/00001/2011/07/05/1234504.pdf,1234504,HKEX,00001,CKH HOLDINGS,2011-07-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH JUNE, 2011"
pdfs-128638789653,hkex/00001/2011/06/29/1230165.pdf,1230165,HKEX,00001,CKH HOLDINGS,2011-06-29,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2011/06/02/1217093.pdf,1217093,HKEX,00001,CKH HOLDINGS,2011-06-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MAY, 2011"
pdfs-128638789653,hkex/00001/2011/05/20/1209751.pdf,1209751,HKEX,00001,CKH HOLDINGS,2011-05-20,Announcements and Notices,"ANNUAL GENERAL MEETING HELD ON 20TH MAY, 2011 - POLL RESULTS"
pdfs-128638789653,hkex/00001/2011/05/04/1201037.pdf,1201037,HKEX,00001,CKH HOLDINGS,2011-05-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH APRIL, 2011"
pdfs-128638789653,hkex/00001/2011/04/11/1185748.pdf,1185748,HKEX,00001,CKH HOLDINGS,2011-04-11,Circulars,"NOTIFICATION LETTER TO REGISTERED HOLDER - NOTICE OF PUBLICATION OF (1) ANNUAL REPORT 2010, (2) CIRCULAR DATED 12TH APRIL, 2011, (3) AGM NOTICE, AND (4) PROXY FORM"
pdfs-128638789653,hkex/00001/2011/04/11/1185834.pdf,1185834,HKEX,00001,CKH HOLDINGS,2011-04-11,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
pdfs-128638789653,hkex/00001/2011/04/11/1185761.pdf,1185761,HKEX,00001,CKH HOLDINGS,2011-04-11,Circulars,REQUEST FORM FOR REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2011/04/11/1185722.pdf,1185722,HKEX,00001,CKH HOLDINGS,2011-04-11,Proxy Forms,PROXY FORM
pdfs-128638789653,hkex/00001/2011/04/11/1185771.pdf,1185771,HKEX,00001,CKH HOLDINGS,2011-04-11,Circulars,"NOTIFICATION LETTER TO NON-REGISTERED HOLDER - NOTICE OF PUBLICATION OF (1) ANNUAL REPORT 2010, (2) CIRCULAR DATED 12TH APRIL, 2011, (3) AGM NOTICE, AND (4) PROXY FORM"
pdfs-128638789653,hkex/00001/2011/04/11/1185671.pdf,1185671,HKEX,00001,CKH HOLDINGS,2011-04-11,Financial Statements,ANNUAL REPORT 2010
pdfs-128638789653,hkex/00001/2011/04/11/1185787.pdf,1185787,HKEX,00001,CKH HOLDINGS,2011-04-11,Circulars,REQUEST FORM FOR NON-REGISTERED HOLDER
pdfs-128638789653,hkex/00001/2011/04/11/1185710.pdf,1185710,HKEX,00001,CKH HOLDINGS,2011-04-11,Circulars,"PROPOSED ELECTION OF DIRECTORS AT THE ANNUAL GENERAL MEETING, PROPOSED GENERAL MANDATES TO ISSUE NEW SHARES AND REPURCHASE SHARES, PROPOSED AMENDMENTS TO THE COMPANY&#x27;S ARTICLES OF ASSOCIATION AND NOTICE OF ANNUAL GENERAL MEETING"
pdfs-128638789653,hkex/00001/2011/04/04/1180790.pdf,1180790,HKEX,00001,CKH HOLDINGS,2011-04-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MARCH, 2011"
pdfs-128638789653,hkex/00001/2011/03/29/1173586.pdf,1173586,HKEX,00001,CKH HOLDINGS,2011-03-29,Announcements and Notices,ANNUAL RESULTS FOR 2010
pdfs-128638789653,hkex/00001/2011/03/02/1157059.pdf,1157059,HKEX,00001,CKH HOLDINGS,2011-03-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 28TH FEBRUARY, 2011"
pdfs-128638789653,hkex/00001/2011/02/02/1144382.pdf,1144382,HKEX,00001,CKH HOLDINGS,2011-02-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JANUARY, 2011"
pdfs-128638789653,hkex/00001/2011/01/27/1140059.pdf,1140059,HKEX,00001,CKH HOLDINGS,2011-01-27,Circulars,REPLY FORM
pdfs-128638789653,hkex/00001/2011/01/27/1140007.pdf,1140007,HKEX,00001,CKH HOLDINGS,2011-01-27,Announcements and Notices,ELECTION OF MEANS OF RECEIPT AND LANGUAGE OF CORPORATE COMMUNICATION
pdfs-128638789653,hkex/00001/2011/01/27/1140030.pdf,1140030,HKEX,00001,CKH HOLDINGS,2011-01-27,Circulars,LETTER TO SHAREHOLDERS - ELECTION OF MEANS OF RECEIPT AND LANGUAGE OF CORPORATE COMMUNICATION
pdfs-128638789653,hkex/00001/2011/01/04/1128676.pdf,1128676,HKEX,00001,CKH HOLDINGS,2011-01-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST DECEMBER, 2010"
pdfs-128638789653,hkex/00001/2010/12/30/1125130.pdf,1125130,HKEX,00001,CKH HOLDINGS,2010-12-30,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2010/12/10/1117277.pdf,1117277,HKEX,00001,CKH HOLDINGS,2010-12-10,Announcements and Notices,APPLICATION OF EXEMPTION UNDER LISTING RULE 14A.33(4) TO CERTAIN CONTINUING CONNECTED TRANSACTIONS OF THE COMPANY
pdfs-128638789653,hkex/00001/2010/12/02/1112078.pdf,1112078,HKEX,00001,CKH HOLDINGS,2010-12-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH NOVEMBER, 2010"
pdfs-128638789653,hkex/00001/2010/11/02/1092569.pdf,1092569,HKEX,00001,CKH HOLDINGS,2010-11-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST OCTOBER, 2010"
pdfs-128638789653,hkex/00001/2010/10/05/1076070.pdf,1076070,HKEX,00001,CKH HOLDINGS,2010-10-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH SEPTEMBER, 2010"
pdfs-128638789653,hkex/00001/2010/09/02/1058777.pdf,1058777,HKEX,00001,CKH HOLDINGS,2010-09-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST AUGUST, 2010"
pdfs-128638789653,hkex/00001/2010/08/19/1049176.pdf,1049176,HKEX,00001,CKH HOLDINGS,2010-08-19,Financial Statements,INTERIM REPORT 2010
pdfs-128638789653,hkex/00001/2010/08/19/1049227.pdf,1049227,HKEX,00001,CKH HOLDINGS,2010-08-19,Circulars,REPLY SLIP
pdfs-128638789653,hkex/00001/2010/08/19/1049201.pdf,1049201,HKEX,00001,CKH HOLDINGS,2010-08-19,Circulars,LETTER TO NEW SHAREHOLDERS - INSTRUCTIONS IN RELATION TO FUTURE CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2010/08/19/1049234.pdf,1049234,HKEX,00001,CKH HOLDINGS,2010-08-19,Circulars,NOTIFICATION LETTER TO EXISTING SHAREHOLDERS - PUBLICATION OF INTERIM REPORT 2010 ON WEBSITE
pdfs-128638789653,hkex/00001/2010/08/05/1040692.pdf,1040692,HKEX,00001,CKH HOLDINGS,2010-08-05,Announcements and Notices,INTERIM RESULTS FOR 2010
pdfs-128638789653,hkex/00001/2010/08/03/1038898.pdf,1038898,HKEX,00001,CKH HOLDINGS,2010-08-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JULY, 2010"
pdfs-128638789653,hkex/00001/2010/07/05/1022590.pdf,1022590,HKEX,00001,CKH HOLDINGS,2010-07-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH JUNE, 2010"
pdfs-128638789653,hkex/00001/2010/06/29/1018354.pdf,1018354,HKEX,00001,CKH HOLDINGS,2010-06-29,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2010/06/02/1006259.pdf,1006259,HKEX,00001,CKH HOLDINGS,2010-06-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MAY, 2010"
pdfs-128638789653,hkex/00001/2010/05/27/1002612.pdf,1002612,HKEX,00001,CKH HOLDINGS,2010-05-27,Announcements and Notices,"ANNUAL GENERAL MEETING HELD ON 27TH MAY, 2010 - POLL RESULTS"
pdfs-128638789653,hkex/00001/2010/05/04/989722.pdf,989722,HKEX,00001,CKH HOLDINGS,2010-05-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH APRIL, 2010"
pdfs-128638789653,hkex/00001/2010/04/22/979019.pdf,979019,HKEX,00001,CKH HOLDINGS,2010-04-22,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
pdfs-128638789653,hkex/00001/2010/04/22/978963.pdf,978963,HKEX,00001,CKH HOLDINGS,2010-04-22,Circulars,LETTER TO NEW SHAREHOLDERS - INSTRUCTIONS IN RELATION TO FUTURE CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2010/04/22/978936.pdf,978936,HKEX,00001,CKH HOLDINGS,2010-04-22,Circulars,LETTER TO EXISTING SHAREHOLDERS - ELECTION OF LANGUAGE AND&#x2f;OR MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2010/04/22/978862.pdf,978862,HKEX,00001,CKH HOLDINGS,2010-04-22,Financial Statements,ANNUAL REPORT 2009
pdfs-128638789653,hkex/00001/2010/04/22/978918.pdf,978918,HKEX,00001,CKH HOLDINGS,2010-04-22,Proxy Forms,PROXY FORM
pdfs-128638789653,hkex/00001/2010/04/22/978975.pdf,978975,HKEX,00001,CKH HOLDINGS,2010-04-22,Circulars,REPLY SLIP
pdfs-128638789653,hkex/00001/2010/04/22/978999.pdf,978999,HKEX,00001,CKH HOLDINGS,2010-04-22,Circulars,NOTIFICATION LETTER TO EXISTING SHAREHOLDERS
pdfs-128638789653,hkex/00001/2010/04/22/978902.pdf,978902,HKEX,00001,CKH HOLDINGS,2010-04-22,Circulars,"PROPOSED ELECTION OF DIRECTORS AT THE ANNUAL GENERAL MEETING, PROPOSED GENERAL MANDATES TO ISSUE NEW SHARES AND REPURCHASE SHARES AND NOTICE OF ANNUAL GENERAL MEETING"
pdfs-128638789653,hkex/00001/2010/04/01/965555.pdf,965555,HKEX,00001,CKH HOLDINGS,2010-04-01,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MARCH, 2010"
pdfs-128638789653,hkex/00001/2010/03/30/962349.pdf,962349,HKEX,00001,CKH HOLDINGS,2010-03-30,Announcements and Notices,ANNUAL RESULTS FOR 2009
pdfs-128638789653,hkex/00001/2010/03/03/949398.pdf,949398,HKEX,00001,CKH HOLDINGS,2010-03-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 28TH FEBRUARY, 2010"
pdfs-128638789653,hkex/00001/2010/02/02/935736.pdf,935736,HKEX,00001,CKH HOLDINGS,2010-02-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JANUARY, 2010"
pdfs-128638789653,hkex/00001/2010/01/05/920314.pdf,920314,HKEX,00001,CKH HOLDINGS,2010-01-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST DECEMBER, 2009"
pdfs-128638789653,hkex/00001/2009/12/30/916877.pdf,916877,HKEX,00001,CKH HOLDINGS,2009-12-30,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2009/12/02/903305.pdf,903305,HKEX,00001,CKH HOLDINGS,2009-12-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH NOVEMBER, 2009"
pdfs-128638789653,hkex/00001/2009/11/17/895339.pdf,895339,HKEX,00001,CKH HOLDINGS,2009-11-17,Debt and Structured Products,"NOTICE OF LISTING ON THE STOCK EXCHANGE OF HONG KONG LIMITED - U.S.$2,000,000,000 EURO MEDIUM TERM NOTE PROGRAMME"
pdfs-128638789653,hkex/00001/2009/11/03/887803.pdf,887803,HKEX,00001,CKH HOLDINGS,2009-11-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST OCTOBER, 2009"
pdfs-128638789653,hkex/00001/2009/10/12/876304.pdf,876304,HKEX,00001,CKH HOLDINGS,2009-10-12,Announcements and Notices,ANNOUNCEMENT
pdfs-128638789653,hkex/00001/2009/10/05/873006.pdf,873006,HKEX,00001,CKH HOLDINGS,2009-10-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH SEPTEMBER, 2009"
pdfs-128638789653,hkex/00001/2009/09/02/854716.pdf,854716,HKEX,00001,CKH HOLDINGS,2009-09-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST AUGUST, 2009"
pdfs-128638789653,hkex/00001/2009/08/27/850597.pdf,850597,HKEX,00001,CKH HOLDINGS,2009-08-27,Circulars,LETTER TO NEW SHAREHOLDERS - INSTRUCTIONS IN RELATION TO FUTURE CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2009/08/27/850579.pdf,850579,HKEX,00001,CKH HOLDINGS,2009-08-27,Financial Statements,INTERIM REPORT 2009
pdfs-128638789653,hkex/00001/2009/08/27/850611.pdf,850611,HKEX,00001,CKH HOLDINGS,2009-08-27,Circulars,REPLY SLIP
pdfs-128638789653,hkex/00001/2009/08/27/850625.pdf,850625,HKEX,00001,CKH HOLDINGS,2009-08-27,Circulars,NOTIFICATION OF PUBLICATION OF INTERIM REPORT 2009 ON WEBSITE
pdfs-128638789653,hkex/00001/2009/08/13/843925.pdf,843925,HKEX,00001,CKH HOLDINGS,2009-08-13,Announcements and Notices,INTERIM RESULTS FOR 2009
pdfs-128638789653,hkex/00001/2009/08/04/838394.pdf,838394,HKEX,00001,CKH HOLDINGS,2009-08-04,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST JULY, 2009"
pdfs-128638789653,hkex/00001/2009/07/03/820975.pdf,820975,HKEX,00001,CKH HOLDINGS,2009-07-03,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH JUNE, 2009"
pdfs-128638789653,hkex/00001/2009/07/03/821033.pdf,821033,HKEX,00001,CKH HOLDINGS,2009-07-03,Announcements and Notices,DATE OF BOARD MEETING
pdfs-128638789653,hkex/00001/2009/06/02/804840.pdf,804840,HKEX,00001,CKH HOLDINGS,2009-06-02,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 31ST MAY, 2009"
pdfs-128638789653,hkex/00001/2009/05/21/799223.pdf,799223,HKEX,00001,CKH HOLDINGS,2009-05-21,Announcements and Notices,"ANNUAL GENERAL MEETING HELD ON 21ST MAY, 2009 - POLL RESULTS"
pdfs-128638789653,hkex/00001/2009/05/05/789692.pdf,789692,HKEX,00001,CKH HOLDINGS,2009-05-05,Monthly Returns,"MONTHLY RETURN OF EQUITY ISSUER ON MOVEMENTS IN SECURITIES FOR THE MONTH ENDED 30TH APRIL, 2009"
pdfs-128638789653,hkex/00001/2009/04/20/777716.pdf,777716,HKEX,00001,CKH HOLDINGS,2009-04-20,Announcements and Notices,CONTINUING CONNECTED TRANSACTIONS
pdfs-128638789653,hkex/00001/2009/04/09/773217.pdf,773217,HKEX,00001,CKH HOLDINGS,2009-04-09,Circulars,LETTER TO EXISTING SHAREHOLDERS - ELECTION OF LANGUAGE AND&#x2f;OR MEANS OF RECEIPT OF CORPORATE COMMUNICATIONS
pdfs-128638789653,hkex/00001/2009/04/09/773244.pdf,773244,HKEX,00001,CKH HOLDINGS,2009-04-09,Circulars,REPLY SLIP
pdfs-128638789653,hkex/00001/2009/04/09/773282.pdf,773282,HKEX,00001,CKH HOLDINGS,2009-04-09,Announcements and Notices,NOTICE OF ANNUAL GENERAL MEETING
